symbol,status,rows,path,error
4026.T,ok,6469.0,data\prices\4026_T.csv,
4027.T,ok,6276.0,data\prices\4027_T.csv,
4028.T,ok,6276.0,data\prices\4028_T.csv,
402A.T,ok,139.0,data\prices\402A_T.csv,
4031.T,ok,6272.0,data\prices\4031_T.csv,
403A.T,ok,143.0,data\prices\403A_T.csv,
4040.T,ok,705.0,data\prices\4040_T.csv,
4041.T,ok,6535.0,data\prices\4041_T.csv,
4042.T,ok,6535.0,data\prices\4042_T.csv,
4043.T,skipped_exists,,data\prices\4043_T.csv,
4044.T,ok,6276.0,data\prices\4044_T.csv,
4045.T,ok,6535.0,data\prices\4045_T.csv,
4046.T,ok,6273.0,data\prices\4046_T.csv,
4047.T,ok,6276.0,data\prices\4047_T.csv,
404A.T,ok,136.0,data\prices\404A_T.csv,
4051.T,ok,1379.0,data\prices\4051_T.csv,
4052.T,ok,1393.0,data\prices\4052_T.csv,
4053.T,ok,1370.0,data\prices\4053_T.csv,
4054.T,ok,1370.0,data\prices\4054_T.csv,
4055.T,ok,1364.0,data\prices\4055_T.csv,
4056.T,ok,1355.0,data\prices\4056_T.csv,
4057.T,ok,1352.0,data\prices\4057_T.csv,
4058.T,skipped_exists,,data\prices\4058_T.csv,
4059.T,ok,1333.0,data\prices\4059_T.csv,
405A.T,ok,117.0,data\prices\405A_T.csv,
4060.T,skipped_exists,,data\prices\4060_T.csv,
4061.T,skipped_exists,,data\prices\4061_T.csv,
4062.T,ok,6276.0,data\prices\4062_T.csv,
4063.T,ok,6535.0,data\prices\4063_T.csv,
4064.T,ok,6276.0,data\prices\4064_T.csv,
4068.T,ok,1150.0,data\prices\4068_T.csv,
4069.T,ok,1148.0,data\prices\4069_T.csv,
406A.T,ok,925.0,data\prices\406A_T.csv,
4071.T,skipped_exists,,data\prices\4071_T.csv,
4072.T,ok,1146.0,data\prices\4072_T.csv,
4073.T,ok,1088.0,data\prices\4073_T.csv,
4074.T,ok,1135.0,data\prices\4074_T.csv,
4075.T,ok,1129.0,data\prices\4075_T.csv,
4076.T,ok,1113.0,data\prices\4076_T.csv,
4078.T,ok,6270.0,data\prices\4078_T.csv,
407A.T,ok,109.0,data\prices\407A_T.csv,
4080.T,ok,6472.0,data\prices\4080_T.csv,
4082.T,ok,5252.0,data\prices\4082_T.csv,
4088.T,skipped_exists,,data\prices\4088_T.csv,
408A.T,ok,118.0,data\prices\408A_T.csv,
4091.T,ok,6276.0,data\prices\4091_T.csv,
4092.T,ok,6276.0,data\prices\4092_T.csv,
4093.T,ok,6273.0,data\prices\4093_T.csv,
4094.T,ok,6273.0,data\prices\4094_T.csv,
4095.T,ok,6276.0,data\prices\4095_T.csv,
4097.T,ok,6276.0,data\prices\4097_T.csv,
4098.T,ok,6276.0,data\prices\4098_T.csv,
4099.T,ok,6276.0,data\prices\4099_T.csv,
409A.T,ok,110.0,data\prices\409A_T.csv,
4100.T,ok,6276.0,data\prices\4100_T.csv,
4102.T,ok,6470.0,data\prices\4102_T.csv,
4107.T,ok,6276.0,data\prices\4107_T.csv,
4109.T,ok,6273.0,data\prices\4109_T.csv,
410A.T,ok,110.0,data\prices\410A_T.csv,
4112.T,ok,6276.0,data\prices\4112_T.csv,
4113.T,skipped_exists,,data\prices\4113_T.csv,
4114.T,ok,6276.0,data\prices\4114_T.csv,
4116.T,ok,6276.0,data\prices\4116_T.csv,
4118.T,ok,6276.0,data\prices\4118_T.csv,
4119.T,ok,6273.0,data\prices\4119_T.csv,
411A.T,ok,109.0,data\prices\411A_T.csv,
4120.T,ok,6470.0,data\prices\4120_T.csv,
4124.T,ok,2073.0,data\prices\4124_T.csv,
4125.T,ok,1028.0,data\prices\4125_T.csv,
412A.T,ok,113.0,data\prices\412A_T.csv,
413A.T,ok,116.0,data\prices\413A_T.csv,
414A.T,ok,104.0,data\prices\414A_T.csv,
4151.T,ok,6535.0,data\prices\4151_T.csv,
415A.T,ok,105.0,data\prices\415A_T.csv,
4165.T,ok,1276.0,data\prices\4165_T.csv,
4166.T,ok,1276.0,data\prices\4166_T.csv,
4167.T,ok,1275.0,data\prices\4167_T.csv,
4168.T,ok,1274.0,data\prices\4168_T.csv,
4169.T,ok,1272.0,data\prices\4169_T.csv,
416A.T,ok,109.0,data\prices\416A_T.csv,
4170.T,ok,1274.0,data\prices\4170_T.csv,
4171.T,ok,1272.0,data\prices\4171_T.csv,
4172.T,ok,1270.0,data\prices\4172_T.csv,
4174.T,ok,1231.0,data\prices\4174_T.csv,
4175.T,ok,1231.0,data\prices\4175_T.csv,
4176.T,ok,1216.0,data\prices\4176_T.csv,
4177.T,ok,1216.0,data\prices\4177_T.csv,
4178.T,ok,1213.0,data\prices\4178_T.csv,
4179.T,ok,1212.0,data\prices\4179_T.csv,
417A.T,ok,106.0,data\prices\417A_T.csv,
4180.T,skipped_exists,,data\prices\4180_T.csv,
4182.T,ok,5272.0,data\prices\4182_T.csv,
4183.T,skipped_exists,,data\prices\4183_T.csv,
4186.T,skipped_exists,,data\prices\4186_T.csv,
4187.T,ok,5003.0,data\prices\4187_T.csv,
4188.T,ok,6535.0,data\prices\4188_T.csv,
4189.T,ok,2319.0,data\prices\4189_T.csv,
4192.T,ok,1209.0,data\prices\4192_T.csv,
4193.T,ok,1203.0,data\prices\4193_T.csv,
4194.T,ok,1192.0,data\prices\4194_T.csv,
4196.T,ok,1192.0,data\prices\4196_T.csv,
4197.T,ok,1004.0,data\prices\4197_T.csv,
4198.T,ok,1161.0,data\prices\4198_T.csv,
4199.T,ok,1161.0,data\prices\4199_T.csv,
419A.T,ok,109.0,data\prices\419A_T.csv,
4202.T,ok,6276.0,data\prices\4202_T.csv,
4203.T,skipped_exists,,data\prices\4203_T.csv,
4204.T,skipped_exists,,data\prices\4204_T.csv,
4205.T,ok,6276.0,data\prices\4205_T.csv,
4206.T,skipped_exists,,data\prices\4206_T.csv,
4208.T,ok,6535.0,data\prices\4208_T.csv,
4212.T,ok,6276.0,data\prices\4212_T.csv,
4216.T,ok,6276.0,data\prices\4216_T.csv,
4218.T,ok,6276.0,data\prices\4218_T.csv,
421A.T,ok,103.0,data\prices\421A_T.csv,
4220.T,ok,6276.0,data\prices\4220_T.csv,
4221.T,ok,6276.0,data\prices\4221_T.csv,
4222.T,ok,6276.0,data\prices\4222_T.csv,
4224.T,ok,6273.0,data\prices\4224_T.csv,
4228.T,ok,6276.0,data\prices\4228_T.csv,
4229.T,ok,6276.0,data\prices\4229_T.csv,
422A.T,ok,98.0,data\prices\422A_T.csv,
4231.T,ok,6261.0,data\prices\4231_T.csv,
4234.T,ok,6452.0,data\prices\4234_T.csv,
4235.T,ok,5713.0,data\prices\4235_T.csv,
4237.T,ok,5365.0,data\prices\4237_T.csv,
4238.T,ok,3945.0,data\prices\4238_T.csv,
423A.T,ok,97.0,data\prices\423A_T.csv,
4240.T,ok,4899.0,data\prices\4240_T.csv,
4241.T,ok,4850.0,data\prices\4241_T.csv,
4242.T,ok,4606.0,data\prices\4242_T.csv,
4243.T,ok,4536.0,data\prices\4243_T.csv,
4245.T,ok,3004.0,data\prices\4245_T.csv,
4246.T,ok,2951.0,data\prices\4246_T.csv,
4247.T,ok,978.0,data\prices\4247_T.csv,
4248.T,ok,2762.0,data\prices\4248_T.csv,
4249.T,ok,2019.0,data\prices\4249_T.csv,
424A.T,ok,108.0,data\prices\424A_T.csv,
4251.T,ok,1552.0,data\prices\4251_T.csv,
4255.T,ok,1029.0,data\prices\4255_T.csv,
4256.T,ok,1029.0,data\prices\4256_T.csv,
4258.T,ok,1029.0,data\prices\4258_T.csv,
4259.T,ok,1028.0,data\prices\4259_T.csv,
425A.T,ok,108.0,data\prices\425A_T.csv,
4260.T,ok,1028.0,data\prices\4260_T.csv,
4261.T,ok,1026.0,data\prices\4261_T.csv,
4262.T,ok,1027.0,data\prices\4262_T.csv,
4263.T,ok,1027.0,data\prices\4263_T.csv,
4264.T,ok,1025.0,data\prices\4264_T.csv,
4265.T,ok,1024.0,data\prices\4265_T.csv,
426A.T,ok,105.0,data\prices\426A_T.csv,
4270.T,ok,988.0,data\prices\4270_T.csv,
4272.T,ok,6535.0,data\prices\4272_T.csv,
4274.T,ok,6528.0,data\prices\4274_T.csv,
4275.T,ok,6276.0,data\prices\4275_T.csv,
4284.T,ok,6135.0,data\prices\4284_T.csv,
4286.T,ok,6125.0,data\prices\4286_T.csv,
4287.T,ok,6130.0,data\prices\4287_T.csv,
4288.T,ok,6125.0,data\prices\4288_T.csv,
428A.T,ok,101.0,data\prices\428A_T.csv,
4290.T,ok,4298.0,data\prices\4290_T.csv,
4293.T,ok,6118.0,data\prices\4293_T.csv,
4299.T,ok,5436.0,data\prices\4299_T.csv,
429A.T,ok,96.0,data\prices\429A_T.csv,
4301.T,skipped_exists,,data\prices\4301_T.csv,
4307.T,ok,6026.0,data\prices\4307_T.csv,
4308.T,ok,6087.0,data\prices\4308_T.csv,
430A.T,ok,94.0,data\prices\430A_T.csv,
4310.T,ok,5922.0,data\prices\4310_T.csv,
4316.T,ok,5960.0,data\prices\4316_T.csv,
4317.T,ok,6069.0,data\prices\4317_T.csv,
4318.T,ok,6065.0,data\prices\4318_T.csv,
4319.T,error,,,No price data from stooq: 4319.T
431A.T,ok,95.0,data\prices\431A_T.csv,
4320.T,ok,6059.0,data\prices\4320_T.csv,
4323.T,skipped_exists,,data\prices\4323_T.csv,
4324.T,ok,6037.0,data\prices\4324_T.csv,
4326.T,ok,4455.0,data\prices\4326_T.csv,
432A.T,ok,101.0,data\prices\432A_T.csv,
4331.T,ok,5460.0,data\prices\4331_T.csv,
4333.T,ok,4666.0,data\prices\4333_T.csv,
4334.T,ok,5960.0,data\prices\4334_T.csv,
4335.T,ok,6023.0,data\prices\4335_T.csv,
4337.T,ok,5992.0,data\prices\4337_T.csv,
433A.T,ok,96.0,data\prices\433A_T.csv,
4341.T,ok,5983.0,data\prices\4341_T.csv,
4343.T,skipped_exists,,data\prices\4343_T.csv,
4344.T,ok,4719.0,data\prices\4344_T.csv,
4345.T,ok,5969.0,data\prices\4345_T.csv,
4346.T,ok,5268.0,data\prices\4346_T.csv,
4347.T,ok,5960.0,data\prices\4347_T.csv,
434A.T,ok,92.0,data\prices\434A_T.csv,
4350.T,ok,4298.0,data\prices\4350_T.csv,
4351.T,ok,5959.0,data\prices\4351_T.csv,
4356.T,ok,5940.0,data\prices\4356_T.csv,
435A.T,ok,101.0,data\prices\435A_T.csv,
4360.T,ok,1085.0,data\prices\4360_T.csv,
4361.T,ok,6272.0,data\prices\4361_T.csv,
4362.T,ok,6273.0,data\prices\4362_T.csv,
4365.T,ok,130.0,data\prices\4365_T.csv,
4366.T,ok,6470.0,data\prices\4366_T.csv,
4367.T,ok,6470.0,data\prices\4367_T.csv,
4368.T,ok,6169.0,data\prices\4368_T.csv,
4369.T,skipped_exists,,data\prices\4369_T.csv,
436A.T,ok,91.0,data\prices\436A_T.csv,
4370.T,ok,1104.0,data\prices\4370_T.csv,
4371.T,ok,1091.0,data\prices\4371_T.csv,
4372.T,ok,1091.0,data\prices\4372_T.csv,
4373.T,ok,1091.0,data\prices\4373_T.csv,
4374.T,ok,1088.0,data\prices\4374_T.csv,
4375.T,ok,1087.0,data\prices\4375_T.csv,
4376.T,ok,1085.0,data\prices\4376_T.csv,
4377.T,skipped_exists,,data\prices\4377_T.csv,
4378.T,ok,1068.0,data\prices\4378_T.csv,
4379.T,ok,1061.0,data\prices\4379_T.csv,
437A.T,ok,90.0,data\prices\437A_T.csv,
4380.T,ok,1971.0,data\prices\4380_T.csv,
4381.T,ok,1943.0,data\prices\4381_T.csv,
4382.T,ok,1930.0,data\prices\4382_T.csv,
4384.T,skipped_exists,,data\prices\4384_T.csv,
4385.T,skipped_exists,,data\prices\4385_T.csv,
4386.T,ok,1887.0,data\prices\4386_T.csv,
4387.T,ok,1887.0,data\prices\4387_T.csv,
4388.T,ok,1883.0,data\prices\4388_T.csv,
4389.T,ok,1884.0,data\prices\4389_T.csv,
438A.T,ok,90.0,data\prices\438A_T.csv,
4390.T,skipped_exists,,data\prices\4390_T.csv,
4391.T,ok,1878.0,data\prices\4391_T.csv,
4392.T,ok,1881.0,data\prices\4392_T.csv,
4393.T,ok,1865.0,data\prices\4393_T.csv,
4394.T,ok,1863.0,data\prices\4394_T.csv,
4395.T,ok,1863.0,data\prices\4395_T.csv,
4396.T,skipped_exists,,data\prices\4396_T.csv,
4397.T,ok,1844.0,data\prices\4397_T.csv,
4398.T,skipped_exists,,data\prices\4398_T.csv,
439A.T,ok,90.0,data\prices\439A_T.csv,
4401.T,ok,6276.0,data\prices\4401_T.csv,
4403.T,ok,6276.0,data\prices\4403_T.csv,
4404.T,ok,6276.0,data\prices\4404_T.csv,
4406.T,ok,6470.0,data\prices\4406_T.csv,
4409.T,ok,6272.0,data\prices\4409_T.csv,
4410.T,ok,6276.0,data\prices\4410_T.csv,
4412.T,ok,1048.0,data\prices\4412_T.csv,
4413.T,skipped_exists,,data\prices\4413_T.csv,
4414.T,skipped_exists,,data\prices\4414_T.csv,
4415.T,ok,1033.0,data\prices\4415_T.csv,
4416.T,ok,1033.0,data\prices\4416_T.csv,
4417.T,skipped_exists,,data\prices\4417_T.csv,
4418.T,ok,1031.0,data\prices\4418_T.csv,
4419.T,skipped_exists,,data\prices\4419_T.csv,
441A.T,ok,84.0,data\prices\441A_T.csv,
4420.T,ok,1806.0,data\prices\4420_T.csv,
4421.T,ok,1801.0,data\prices\4421_T.csv,
4422.T,ok,1795.0,data\prices\4422_T.csv,
4424.T,ok,1758.0,data\prices\4424_T.csv,
4425.T,ok,1758.0,data\prices\4425_T.csv,
4426.T,ok,1759.0,data\prices\4426_T.csv,
4427.T,ok,1757.0,data\prices\4427_T.csv,
4428.T,ok,1755.0,data\prices\4428_T.csv,
4429.T,ok,1714.0,data\prices\4429_T.csv,
442A.T,ok,83.0,data\prices\442A_T.csv,
4430.T,ok,1714.0,data\prices\4430_T.csv,
4431.T,skipped_exists,,data\prices\4431_T.csv,
4432.T,ok,1219.0,data\prices\4432_T.csv,
4433.T,ok,3584.0,data\prices\4433_T.csv,
4434.T,ok,1703.0,data\prices\4434_T.csv,
4436.T,ok,1700.0,data\prices\4436_T.csv,
4437.T,ok,1696.0,data\prices\4437_T.csv,
4438.T,ok,1692.0,data\prices\4438_T.csv,
4439.T,ok,1690.0,data\prices\4439_T.csv,
443A.T,ok,83.0,data\prices\443A_T.csv,
4440.T,ok,1686.0,data\prices\4440_T.csv,
4441.T,ok,1673.0,data\prices\4441_T.csv,
4442.T,skipped_exists,,data\prices\4442_T.csv,
4443.T,skipped_exists,,data\prices\4443_T.csv,
4444.T,ok,1637.0,data\prices\4444_T.csv,
4445.T,ok,1634.0,data\prices\4445_T.csv,
4446.T,ok,1621.0,data\prices\4446_T.csv,
4447.T,ok,837.0,data\prices\4447_T.csv,
4448.T,ok,1576.0,data\prices\4448_T.csv,
4449.T,ok,1577.0,data\prices\4449_T.csv,
444A.T,ok,73.0,data\prices\444A_T.csv,
4450.T,ok,1570.0,data\prices\4450_T.csv,
4452.T,ok,6535.0,data\prices\4452_T.csv,
445A.T,ok,75.0,data\prices\445A_T.csv,
4461.T,ok,6276.0,data\prices\4461_T.csv,
4462.T,ok,5038.0,data\prices\4462_T.csv,
4463.T,ok,2511.0,data\prices\4463_T.csv,
4464.T,ok,6160.0,data\prices\4464_T.csv,
4465.T,ok,5673.0,data\prices\4465_T.csv,
446A.T,ok,71.0,data\prices\446A_T.csv,
4471.T,ok,6276.0,data\prices\4471_T.csv,
4475.T,skipped_exists,,data\prices\4475_T.csv,
4476.T,skipped_exists,,data\prices\4476_T.csv,
4477.T,skipped_exists,,data\prices\4477_T.csv,
4478.T,skipped_exists,,data\prices\4478_T.csv,
4479.T,ok,1523.0,data\prices\4479_T.csv,
447A.T,ok,73.0,data\prices\447A_T.csv,
4480.T,skipped_exists,,data\prices\4480_T.csv,
4481.T,skipped_exists,,data\prices\4481_T.csv,
4482.T,ok,1518.0,data\prices\4482_T.csv,
4483.T,ok,1520.0,data\prices\4483_T.csv,
4484.T,ok,1520.0,data\prices\4484_T.csv,
4486.T,ok,1517.0,data\prices\4486_T.csv,
4487.T,ok,1516.0,data\prices\4487_T.csv,
4488.T,ok,1512.0,data\prices\4488_T.csv,
448A.T,ok,73.0,data\prices\448A_T.csv,
4490.T,ok,1466.0,data\prices\4490_T.csv,
4491.T,ok,1465.0,data\prices\4491_T.csv,
4492.T,ok,1459.0,data\prices\4492_T.csv,
4493.T,skipped_exists,,data\prices\4493_T.csv,
4494.T,ok,1290.0,data\prices\4494_T.csv,
4495.T,skipped_exists,,data\prices\4495_T.csv,
4496.T,ok,1392.0,data\prices\4496_T.csv,
4498.T,ok,1196.0,data\prices\4498_T.csv,
4499.T,ok,1383.0,data\prices\4499_T.csv,
449A.T,ok,73.0,data\prices\449A_T.csv,
4502.T,skipped_exists,,data\prices\4502_T.csv,
4503.T,skipped_exists,,data\prices\4503_T.csv,
4506.T,skipped_exists,,data\prices\4506_T.csv,
4507.T,skipped_exists,,data\prices\4507_T.csv,
450A.T,ok,73.0,data\prices\450A_T.csv,
4512.T,ok,6276.0,data\prices\4512_T.csv,
4516.T,ok,6276.0,data\prices\4516_T.csv,
4519.T,skipped_exists,,data\prices\4519_T.csv,
451A.T,ok,73.0,data\prices\451A_T.csv,
4521.T,ok,6276.0,data\prices\4521_T.csv,
4523.T,ok,6535.0,data\prices\4523_T.csv,
4524.T,ok,6273.0,data\prices\4524_T.csv,
4526.T,ok,6276.0,data\prices\4526_T.csv,
4527.T,ok,6273.0,data\prices\4527_T.csv,
4528.T,ok,6273.0,data\prices\4528_T.csv,
452A.T,ok,77.0,data\prices\452A_T.csv,
4530.T,ok,6276.0,data\prices\4530_T.csv,
4531.T,ok,6273.0,data\prices\4531_T.csv,
4534.T,ok,6276.0,data\prices\4534_T.csv,
4536.T,ok,6273.0,data\prices\4536_T.csv,
4538.T,ok,6276.0,data\prices\4538_T.csv,
4539.T,ok,6276.0,data\prices\4539_T.csv,
453A.T,ok,77.0,data\prices\453A_T.csv,
4540.T,ok,6276.0,data\prices\4540_T.csv,
4543.T,ok,6535.0,data\prices\4543_T.csv,
4544.T,ok,6276.0,data\prices\4544_T.csv,
4547.T,ok,6276.0,data\prices\4547_T.csv,
4548.T,ok,5435.0,data\prices\4548_T.csv,
4549.T,ok,6273.0,data\prices\4549_T.csv,
4552.T,ok,5003.0,data\prices\4552_T.csv,
4553.T,ok,5426.0,data\prices\4553_T.csv,
4554.T,skipped_exists,,data\prices\4554_T.csv,
4556.T,ok,6535.0,data\prices\4556_T.csv,
4558.T,ok,6535.0,data\prices\4558_T.csv,
4559.T,ok,6276.0,data\prices\4559_T.csv,
455A.T,ok,70.0,data\prices\455A_T.csv,
4563.T,ok,5824.0,data\prices\4563_T.csv,
4564.T,ok,5038.0,data\prices\4564_T.csv,
4565.T,ok,5343.0,data\prices\4565_T.csv,
4568.T,ok,6535.0,data\prices\4568_T.csv,
4569.T,ok,6273.0,data\prices\4569_T.csv,
456A.T,ok,68.0,data\prices\456A_T.csv,
4570.T,ok,4559.0,data\prices\4570_T.csv,
4571.T,ok,4425.0,data\prices\4571_T.csv,
4572.T,ok,4412.0,data\prices\4572_T.csv,
4574.T,ok,4171.0,data\prices\4574_T.csv,
4575.T,ok,4047.0,data\prices\4575_T.csv,
4576.T,ok,4024.0,data\prices\4576_T.csv,
4577.T,ok,3924.0,data\prices\4577_T.csv,
4578.T,skipped_exists,,data\prices\4578_T.csv,
4579.T,ok,3602.0,data\prices\4579_T.csv,
457A.T,ok,70.0,data\prices\457A_T.csv,
4582.T,ok,3539.0,data\prices\4582_T.csv,
4583.T,ok,3498.0,data\prices\4583_T.csv,
4584.T,ok,3262.0,data\prices\4584_T.csv,
4586.T,ok,3215.0,data\prices\4586_T.csv,
4587.T,ok,3135.0,data\prices\4587_T.csv,
4588.T,ok,3013.0,data\prices\4588_T.csv,
458A.T,ok,67.0,data\prices\458A_T.csv,
4591.T,ok,2818.0,data\prices\4591_T.csv,
4592.T,ok,2688.0,data\prices\4592_T.csv,
4593.T,ok,2643.0,data\prices\4593_T.csv,
4594.T,ok,2556.0,data\prices\4594_T.csv,
4595.T,ok,2517.0,data\prices\4595_T.csv,
4596.T,ok,2282.0,data\prices\4596_T.csv,
4597.T,ok,2208.0,data\prices\4597_T.csv,
4598.T,ok,1807.0,data\prices\4598_T.csv,
4599.T,ok,1605.0,data\prices\4599_T.csv,
459A.T,ok,77.0,data\prices\459A_T.csv,
4611.T,skipped_exists,,data\prices\4611_T.csv,
4612.T,skipped_exists,,data\prices\4612_T.csv,
4613.T,ok,6276.0,data\prices\4613_T.csv,
4615.T,ok,6469.0,data\prices\4615_T.csv,
4616.T,ok,6470.0,data\prices\4616_T.csv,
4617.T,ok,6276.0,data\prices\4617_T.csv,
4619.T,ok,6276.0,data\prices\4619_T.csv,
461A.T,ok,76.0,data\prices\461A_T.csv,
4620.T,ok,6276.0,data\prices\4620_T.csv,
4623.T,ok,6470.0,data\prices\4623_T.csv,
4624.T,ok,6462.0,data\prices\4624_T.csv,
4625.T,ok,6535.0,data\prices\4625_T.csv,
4626.T,ok,6263.0,data\prices\4626_T.csv,
4627.T,ok,6535.0,data\prices\4627_T.csv,
4628.T,ok,6535.0,data\prices\4628_T.csv,
4629.T,ok,6535.0,data\prices\4629_T.csv,
4631.T,ok,6276.0,data\prices\4631_T.csv,
4633.T,skipped_exists,,data\prices\4633_T.csv,
4634.T,ok,6276.0,data\prices\4634_T.csv,
4635.T,ok,6273.0,data\prices\4635_T.csv,
4641.T,ok,6272.0,data\prices\4641_T.csv,
4642.T,ok,6276.0,data\prices\4642_T.csv,
4644.T,ok,6535.0,data\prices\4644_T.csv,
4645.T,ok,6535.0,data\prices\4645_T.csv,
4650.T,ok,6535.0,data\prices\4650_T.csv,
4651.T,ok,6273.0,data\prices\4651_T.csv,
4657.T,ok,6530.0,data\prices\4657_T.csv,
4658.T,ok,4793.0,data\prices\4658_T.csv,
4659.T,ok,6535.0,data\prices\4659_T.csv,
465A.T,ok,69.0,data\prices\465A_T.csv,
4661.T,ok,6276.0,data\prices\4661_T.csv,
4662.T,ok,6535.0,data\prices\4662_T.csv,
4664.T,ok,6530.0,data\prices\4664_T.csv,
4665.T,ok,4725.0,data\prices\4665_T.csv,
4666.T,ok,6276.0,data\prices\4666_T.csv,
4667.T,skipped_exists,,data\prices\4667_T.csv,
4668.T,ok,5599.0,data\prices\4668_T.csv,
466A.T,ok,69.0,data\prices\466A_T.csv,
4671.T,ok,5277.0,data\prices\4671_T.csv,
4673.T,ok,6535.0,data\prices\4673_T.csv,
4674.T,ok,5038.0,data\prices\4674_T.csv,
4676.T,ok,6273.0,data\prices\4676_T.csv,
4678.T,ok,6273.0,data\prices\4678_T.csv,
4679.T,ok,6273.0,data\prices\4679_T.csv,
467A.T,ok,68.0,data\prices\467A_T.csv,
4680.T,ok,5038.0,data\prices\4680_T.csv,
4681.T,ok,6273.0,data\prices\4681_T.csv,
4684.T,skipped_exists,,data\prices\4684_T.csv,
4685.T,ok,6535.0,data\prices\4685_T.csv,
4686.T,ok,6535.0,data\prices\4686_T.csv,
4687.T,skipped_exists,,data\prices\4687_T.csv,
4689.T,ok,5540.0,data\prices\4689_T.csv,
468A.T,ok,68.0,data\prices\468A_T.csv,
4690.T,ok,6532.0,data\prices\4690_T.csv,
4691.T,ok,1559.0,data\prices\4691_T.csv,
4694.T,ok,6194.0,data\prices\4694_T.csv,
4704.T,skipped_exists,,data\prices\4704_T.csv,
4705.T,ok,6535.0,data\prices\4705_T.csv,
4707.T,ok,6534.0,data\prices\4707_T.csv,
4709.T,ok,6535.0,data\prices\4709_T.csv,
4712.T,ok,6535.0,data\prices\4712_T.csv,
4714.T,ok,6227.0,data\prices\4714_T.csv,
4716.T,ok,6273.0,data\prices\4716_T.csv,
4718.T,ok,4696.0,data\prices\4718_T.csv,
4719.T,skipped_exists,,data\prices\4719_T.csv,
4720.T,ok,6535.0,data\prices\4720_T.csv,
4722.T,skipped_exists,,data\prices\4722_T.csv,
4725.T,ok,6273.0,data\prices\4725_T.csv,
4728.T,ok,6273.0,data\prices\4728_T.csv,
4732.T,ok,6273.0,data\prices\4732_T.csv,
4733.T,ok,5442.0,data\prices\4733_T.csv,
4735.T,ok,6470.0,data\prices\4735_T.csv,
4736.T,ok,6535.0,data\prices\4736_T.csv,
4743.T,ok,5162.0,data\prices\4743_T.csv,
4745.T,ok,5816.0,data\prices\4745_T.csv,
4746.T,skipped_exists,,data\prices\4746_T.csv,
4750.T,ok,6470.0,data\prices\4750_T.csv,
4751.T,skipped_exists,,data\prices\4751_T.csv,
4752.T,ok,6466.0,data\prices\4752_T.csv,
4754.T,ok,6449.0,data\prices\4754_T.csv,
4755.T,skipped_exists,,data\prices\4755_T.csv,
4760.T,ok,6423.0,data\prices\4760_T.csv,
4761.T,ok,6422.0,data\prices\4761_T.csv,
4762.T,ok,5719.0,data\prices\4762_T.csv,
4763.T,ok,5960.0,data\prices\4763_T.csv,
4765.T,ok,5960.0,data\prices\4765_T.csv,
4766.T,ok,6263.0,data\prices\4766_T.csv,
4767.T,ok,4595.0,data\prices\4767_T.csv,
4768.T,ok,6273.0,data\prices\4768_T.csv,
4769.T,ok,6398.0,data\prices\4769_T.csv,
4771.T,ok,5960.0,data\prices\4771_T.csv,
4772.T,ok,5960.0,data\prices\4772_T.csv,
4776.T,skipped_exists,,data\prices\4776_T.csv,
4777.T,ok,5960.0,data\prices\4777_T.csv,
4783.T,ok,6360.0,data\prices\4783_T.csv,
4784.T,ok,5960.0,data\prices\4784_T.csv,
4792.T,ok,5957.0,data\prices\4792_T.csv,
4800.T,ok,5960.0,data\prices\4800_T.csv,
4801.T,ok,5956.0,data\prices\4801_T.csv,
4809.T,ok,5248.0,data\prices\4809_T.csv,
4811.T,ok,576.0,data\prices\4811_T.csv,
4812.T,ok,6273.0,data\prices\4812_T.csv,
4813.T,ok,6236.0,data\prices\4813_T.csv,
4814.T,ok,5960.0,data\prices\4814_T.csv,
4816.T,ok,6292.0,data\prices\4816_T.csv,
4819.T,ok,6288.0,data\prices\4819_T.csv,
4820.T,ok,5667.0,data\prices\4820_T.csv,
4825.T,ok,5758.0,data\prices\4825_T.csv,
4826.T,ok,5990.0,data\prices\4826_T.csv,
4828.T,ok,3945.0,data\prices\4828_T.csv,
4829.T,ok,4584.0,data\prices\4829_T.csv,
4832.T,ok,6228.0,data\prices\4832_T.csv,
4833.T,ok,5960.0,data\prices\4833_T.csv,
4838.T,ok,6199.0,data\prices\4838_T.csv,
4839.T,ok,6197.0,data\prices\4839_T.csv,
4840.T,ok,5960.0,data\prices\4840_T.csv,
4845.T,ok,5960.0,data\prices\4845_T.csv,
4847.T,ok,6157.0,data\prices\4847_T.csv,
4848.T,ok,5579.0,data\prices\4848_T.csv,
4849.T,ok,5960.0,data\prices\4849_T.csv,
4875.T,ok,4467.0,data\prices\4875_T.csv,
4880.T,ok,1553.0,data\prices\4880_T.csv,
4881.T,ok,1271.0,data\prices\4881_T.csv,
4882.T,ok,1153.0,data\prices\4882_T.csv,
4883.T,ok,1369.0,data\prices\4883_T.csv,
4884.T,ok,1270.0,data\prices\4884_T.csv,
4885.T,ok,1231.0,data\prices\4885_T.csv,
4886.T,ok,1207.0,data\prices\4886_T.csv,
4887.T,ok,1207.0,data\prices\4887_T.csv,
4888.T,ok,1192.0,data\prices\4888_T.csv,
4889.T,ok,1090.0,data\prices\4889_T.csv,
4890.T,ok,908.0,data\prices\4890_T.csv,
4891.T,ok,806.0,data\prices\4891_T.csv,
4892.T,ok,800.0,data\prices\4892_T.csv,
