ticker,company_name,sector,score,fail_total,failed
3474.T,Ｇ－ＦＡＣＴＯＲＹ,不動産業,0.4556448845818012,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4248.T,竹本容器,化学,0.4557982006679017,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
1420.T,サンヨーホームズ,建設業,0.4559809931991195,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2481.T,タウンニュース社,サービス業,0.4569146832162587,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6171.T,土木管理総合試験所,サービス業,0.4572923596025683,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5110.T,住友ゴム工業,ゴム製品,0.457643097436058,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2698.T,キャンドゥ,小売業,0.4576798158183361,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4178.T,Ｓｈａｒｉｎｇ Ｉｎｎｏｖａｔｉｏｎｓ,情報・通信業,0.4582286797481786,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6082.T,ライドオンエクスプレスホールディングス,サービス業,0.4587558849473918,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6069.T,トレンダーズ,サービス業,0.4589168398657041,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8012.T,長瀬産業,卸売業,0.4589959170120399,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3969.T,エイトレッド,情報・通信業,0.4591196728019561,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7953.T,菊水化学工業,その他製品,0.4592456143096877,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9258.T,ＣＳ－Ｃ,サービス業,0.4592773435534741,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7358.T,ポピンズ,サービス業,0.4595904266677698,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2300.T,きょくとう,サービス業,0.4600444354754858,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3851.T,日本一ソフトウェア,情報・通信業,0.4601273250503386,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8098.T,稲畑産業,卸売業,0.4606240839270921,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7991.T,マミヤ・オーピー,機械,0.4611712568604148,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5232.T,住友大阪セメント,ガラス・土石製品,0.4612280855236164,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7747.T,朝日インテック,精密機器,0.4614361367912768,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2751.T,テンポスホールディングス,卸売業,0.4616338995330054,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9729.T,トーカイ,サービス業,0.4617493037566396,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4218.T,ニチバン,化学,0.4617530574894097,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2292.T,Ｓ Ｆｏｏｄｓ,食料品,0.4618331743889772,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4628.T,エスケー化研,化学,0.4622575110990863,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6287.T,サトー,機械,0.4623421168257787,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2782.T,セリア,小売業,0.462443538883976,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5943.T,ノーリツ,金属製品,0.4624908546436163,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3010.T,ポラリス・ホールディングス,サービス業,0.4628014976918596,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2002.T,日清製粉グループ本社,食料品,0.4628623232559258,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3169.T,ミサワ,小売業,0.4631034342043038,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9929.T,平和紙業,卸売業,0.4634099014694061,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6820.T,アイコム,電気機器,0.4634680242340764,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8801.T,三井不動産,不動産業,0.4638383329066246,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9502.T,中部電力,電気・ガス業,0.4642860249339533,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9778.T,昴,サービス業,0.4643030830360347,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8203.T,ＭｒＭａｘＨＤ,小売業,0.4644881814715975,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7987.T,ナカバヤシ,その他製品,0.4648368202333743,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9639.T,三協フロンテア,サービス業,0.4650076695776031,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3199.T,綿半ホールディングス,小売業,0.4653095851272804,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8053.T,住友商事,卸売業,0.4655221769302236,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5938.T,ＬＩＸＩＬ,金属製品,0.4656752274879451,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9423.T,フォーバル・リアルストレート,情報・通信業,0.4658510268401676,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6786.T,ＲＶＨ,サービス業,0.4660096618789571,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9202.T,ＡＮＡホールディングス,空運業,0.4670600194758079,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6770.T,アルプスアルパイン,電気機器,0.4682523145689552,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2122.T,インタースペース,サービス業,0.4682614319749834,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4885.T,室町ケミカル,医薬品,0.468420676331527,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9702.T,アイ・エス・ビー,情報・通信業,0.4690594649407509,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2479.T,ジェイテック,サービス業,0.4698926846093043,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8558.T,東和銀行,銀行業,0.4700638106620545,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8869.T,明和地所,不動産業,0.470103435881325,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2349.T,エヌアイデイ,情報・通信業,0.4702677252770719,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4099.T,四国化成ホールディングス,化学,0.4703108387007333,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9701.T,東京會舘,サービス業,0.4705347014846111,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8130.T,サンゲツ,卸売業,0.4705703912937997,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8207.T,テンアライド,小売業,0.4711037232109815,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6743.T,大同信号,電気機器,0.4715710252078668,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7284.T,盟和産業,輸送用機器,0.4717072664216725,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6145.T,ＮＩＴＴＯＫＵ,機械,0.4717643130976485,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9853.T,銀座ルノアール,小売業,0.471924071740737,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3981.T,ビーグリー,情報・通信業,0.4720558800281292,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7814.T,日本創発グループ,その他製品,0.4721117150561858,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8089.T,ナイス,卸売業,0.4721185419305647,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3803.T,イメージ情報開発,情報・通信業,0.4724174262641666,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3553.T,共和レザー,化学,0.4726927596280591,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2211.T,不二家,食料品,0.472886097828481,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6495.T,宮入バルブ製作所,機械,0.4729450311534665,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5076.T,インフロニア・ホールディングス,建設業,0.4730698909824326,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8158.T,ソーダニッカ,卸売業,0.4732205741450266,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6632.T,ＪＶＣケンウッド,電気機器,0.4733268274222058,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2818.T,ピエトロ,食料品,0.4733287252513576,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2702.T,日本マクドナルドホールディングス,小売業,0.4737932629580644,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5586.T,Ｌａｂｏｒｏ．ＡＩ,情報・通信業,0.4739900083068457,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3943.T,大石産業,パルプ・紙,0.4745553322011576,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5126.T,ポーターズ,情報・通信業,0.4753603918863471,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9969.T,ショクブン,小売業,0.4754697420629374,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9969.T,ショクブン,小売業,0.4754697420629374,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,0.4754951517313009,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6547.T,グリーンズ,サービス業,0.4755672552638906,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3293.T,アズマハウス,不動産業,0.4756589436107163,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6638.T,ミマキエンジニアリング,電気機器,0.476339654958449,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5186.T,ニッタ,ゴム製品,0.4764008187218191,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6736.T,サン電子,電気機器,0.4764155793046623,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6996.T,ニチコン,電気機器,0.4765031170236672,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2341.T,アルバイトタイムス,サービス業,0.4766529365202701,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9319.T,中央倉庫,倉庫・運輸関連業,0.4767614817266165,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4624.T,イサム塗料,化学,0.4767754820597848,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
1820.T,西松建設,建設業,0.4772529691662857,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3800.T,ユニリタ,情報・通信業,0.4773746845802359,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6630.T,ヤーマン,電気機器,0.4774504496094217,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7375.T,リファインバースグループ,サービス業,0.4775050003186341,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3071.T,ストリーム,小売業,0.4779284034868628,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4334.T,ユークス,情報・通信業,0.4779422305278256,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
1444.T,ニッソウ,建設業,0.4780348915470299,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2795.T,日本プリメックス,卸売業,0.4782069902721582,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7127.T,一家ホールディングス,小売業,0.4782335487001408,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7538.T,大水,卸売業,0.4794613561177179,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7521.T,ムサシ,卸売業,0.4798092583876223,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2816.T,ダイショー,食料品,0.4801731636336804,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7555.T,大田花き,卸売業,0.4806805520307052,5,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
