trend_r2_min,annual_return_min,quarter_return_min,positive_month_ratio_min,persistence_20d_min,sector_per_score_min,ocr_per_max,selected_count,mean_realized_return_pct,median_realized_return_pct,win_rate_pct,objective_score
0.6,15.0,5.0,50.0,55.0,0.3,20.0,169,-7.401517101166024,-9.402695143153906,20.710059171597635,-8.37516896510208
0.7,15.0,10.0,60.0,60.0,0.35,22.0,82,-7.605753366380777,-8.423577513086055,18.29268292682927,-8.376202529163038
0.65,15.0,5.0,55.0,55.0,0.35,22.0,145,-7.5901038351336885,-8.14921090387375,19.310344827586206,-8.376924198266327
0.7,15.0,5.0,60.0,55.0,0.35,20.0,103,-7.665615942623127,-8.14921090387375,17.475728155339805,-8.37768291480627
0.55,15.0,5.0,45.0,55.0,0.35,22.0,186,-7.4650412500298176,-8.748496436892346,20.967741935483872,-8.382222328091112
0.55,15.0,5.0,50.0,55.0,0.35,22.0,186,-7.4650412500298176,-8.748496436892346,20.967741935483872,-8.382222328091112
0.7,25.0,18.0,45.0,65.0,0.3,22.0,52,-7.486613965778025,-8.493296710720088,21.153846153846153,-8.384943425565726
0.7,25.0,18.0,50.0,65.0,0.3,22.0,52,-7.486613965778025,-8.493296710720088,21.153846153846153,-8.384943425565726
0.7,25.0,18.0,55.0,65.0,0.3,22.0,52,-7.486613965778025,-8.493296710720088,21.153846153846153,-8.384943425565726
0.7,15.0,10.0,55.0,60.0,0.35,20.0,92,-7.6613824024339285,-7.849981001483358,18.478260869565215,-8.38665238626663
0.65,20.0,18.0,45.0,65.0,0.3,20.0,57,-7.474231507869166,-9.479409479409483,19.298245614035086,-8.38891136991745
0.65,20.0,18.0,50.0,65.0,0.3,20.0,57,-7.474231507869166,-9.479409479409483,19.298245614035086,-8.38891136991745
